annee,adresse,nb_logements,dept,conso_totale_kwh,conso_par_logement_kwh,code_iris,nom_commune,lat,lon,score,ban_id,classe_dpe_modale,nb_dpe,surface_med,pct_elec_chauffage,conso_5_usages_par_m2_med,conso_reelle_par_m2,conso_estimee_med,ecart_estime_vs_reel,ecart_pct
2021,142 RUE ORDENER,42,75.0,54589.0,1299.7380952380952,751186919,Paris,48.893561,2.337608,0.9836572727272728,75118_6918_00142,F,1,31.3,0.0,344.3,41.525178761600486,10776.59,9476.851904761905,729.1
2021,61 RUE ORFILA,26,75.0,94760.0,3644.6153846153848,751207915,Paris,48.867376,2.398494,0.98109,75120_6924_00061,E,1,47.2,100.0,167.0,77.21642764015645,7882.400000000001,4237.784615384616,116.3
2020,3 RUE PECLET,21,75.0,68363.0,3255.3809523809523,751155728,Paris,48.843371,2.298764,0.9749990909090908,75115_7210_00003,E,1,26.7,100.0,155.0,121.92438023898698,4138.5,883.1190476190477,27.1
2021,21 RUE OUDRY,23,75.0,90853.0,3950.130434782609,751134906,Paris,48.836853,2.35593,0.9724263636363636,75113_6973_00021,E,2,38.5,50.0,238.5,102.600790513834,9182.25,5232.119565217391,132.5
2024,43 RUE DU SIMPLON,13,75.0,48827.0,3755.923076923077,751187020,Paris,48.894284,2.348184,0.97778,75118_8986_00043,D,1,35.6,100.0,103.0,105.50345721694036,3666.8,-89.12307692307695,-2.4
2019,84 RUE SAINT LAZARE,17,75.0,74010.0,4353.529411764706,751093311,Paris,48.875984,2.329278,0.9750963636363636,75109_8673_00084,E,1,12.2,100.0,217.0,356.84667309546774,2647.3999999999996,-1706.1294117647067,-39.2
2021,13 RUE PAUL ALBERT,33,75.0,98936.0,2998.060606060606,751187007,Paris,48.886986,2.345029,0.9740545454545454,75118_7113_00013,E,1,14.6,100.0,209.0,205.34661685346617,3051.4,53.339393939394085,1.8
2020,39 RUE PETION,20,75.0,32550.0,1627.4999999999998,751114317,Paris,48.860034,2.38037,0.9759181818181816,75111_7312_00039,F,1,48.4,0.0,263.0,33.62603305785124,12729.199999999999,11101.699999999999,682.1
2019,88 RUE SAINT LOUIS EN L ILE,22,75.0,98825.0,4492.045454545455,751041601,Paris,48.85277,2.35408,0.9711536363636362,75104_8678_00088,E,2,33.45,100.0,206.0,134.29134393259955,6890.700000000001,2398.6545454545458,53.4
2024,9 RUE DU SQUARE CARPEAUX,39,75.0,32451.0,832.0769230769231,751186917,Paris,48.892419,2.332652,0.9730836363636364,75118_9064_00009,F,1,16.8,0.0,360.0,49.52838827838828,6048.0,5215.923076923077,626.9
2020,85 RUE PETIT,54,75.0,58177.0,1077.351851851852,751197521,Paris,48.886309,2.391171,0.9815854545454544,75119_7314_00085,D,1,48.0,0.0,217.0,22.444830246913583,10416.0,9338.648148148148,866.8
2024,43 RUE DU TELEGRAPHE,31,75.0,57975.0,1870.1612903225807,751207816,Paris,48.874401,2.39901,0.977250909090909,75120_9188_00043,D,1,20.4,100.0,143.0,91.67457305502847,2917.2,1047.038709677419,56.0
2020,14 RUE PHILIDOR,32,75.0,50997.0,1593.65625,751208002,Paris,48.850455,2.408678,0.9726745454545452,75120_7378_00014,C,1,34.9,0.0,109.0,45.66350286532951,3804.1,2210.44375,138.7
2024,8 RUE DU TEXEL,28,75.0,163823.0,5850.821428571428,751145624,Paris,48.836845,2.319762,0.97538,75114_9224_00008,C,2,59.599999999999994,0.0,106.0,98.1681447746884,6317.599999999999,466.778571428571,8.0
2021,3 RUE PECLET,21,75.0,81543.0,3883.0,751155728,Paris,48.843371,2.298764,0.9749990909090908,75115_7210_00003,E,1,26.7,100.0,155.0,145.4307116104869,4138.5,255.5,6.6
2019,121 RUE SAINT MAUR,44,75.0,153383.0,3485.9772727272725,751114103,Paris,48.866606,2.376398,0.9818554545454544,75111_8699_00121,C,2,24.25,100.0,99.5,143.75164011246486,2412.875,-1073.1022727272725,-30.8
2024,5 SQUARE DU THIMERAIS,28,75.0,30755.0,1098.392857142857,751176614,Paris,48.887637,2.296983,0.9709081818181816,75117_9279_00005,E,1,27.0,0.0,295.0,40.68121693121693,7965.0,6866.607142857143,625.2
2020,17 RUE PIERRE LEROUX,26,75.0,71615.0,2754.423076923077,751072701,Paris,48.849004,2.319306,0.9697636363636364,75107_7451_00017,E,1,21.3,100.0,170.0,129.31563741422897,3621.0,866.5769230769229,31.5
2019,16 PASSAGE SAINT PIERRE AMELOT,14,75.0,33909.0,2422.0714285714284,751114209,Paris,48.862813,2.370548,0.9725890909090908,75111_8733_00016,G,1,15.5,100.0,360.0,156.2626728110599,5580.0,3157.9285714285716,130.4
2024,1 RUE DUHESME,57,75.0,211158.0,3704.5263157894738,751186913,Paris,48.890328,2.336676,0.9804427272727272,75118_2974_00001,E,1,40.5,100.0,133.0,91.46978557504873,5386.5,1681.9736842105262,45.4
2021,39 RUE PETION,20,75.0,27559.0,1377.95,751114317,Paris,48.860034,2.38037,0.9759181818181816,75111_7312_00039,F,1,48.4,0.0,263.0,28.470041322314053,12729.199999999999,11351.249999999998,823.8
2021,85 RUE PETIT,114,75.0,70978.0,622.6140350877193,751197521,Paris,48.886309,2.391171,0.9815854545454544,75119_7314_00085,D,1,48.0,0.0,217.0,12.971125730994153,10416.0,9793.38596491228,1572.9
2019,24 RUE SAINTE FELICITE,11,75.0,44630.0,4057.272727272728,751155730,Paris,48.838997,2.304194,0.9740290909090908,75115_8557_00024,D,1,28.5,100.0,127.0,142.3604465709729,3619.5,-437.77272727272793,-10.8
2021,14 RUE PHILIDOR,32,75.0,53878.0,1683.6875,751208002,Paris,48.850455,2.408678,0.9726745454545452,75120_7378_00014,C,1,34.9,0.0,109.0,48.24319484240688,3804.1,2120.4125,125.9
2024,24 RUE DURANTIN,28,75.0,84253.0,3009.035714285714,751186909,Paris,48.886222,2.336506,0.9773772727272728,75118_3029_00024,D,1,32.5,100.0,125.0,92.58571428571429,4062.5,1053.4642857142858,35.0
2024,21 RUE DURET,18,75.0,53290.0,2960.555555555556,751166407,Paris,48.87467,2.28595,0.9747181818181816,75116_3039_00021,E,1,35.0,0.0,270.0,84.58730158730161,9450.0,6489.444444444443,219.2
2019,20 RUE SARRETTE,16,75.0,32666.0,2041.625,751145509,Paris,48.826764,2.330023,0.9767827272727272,75114_8826_00020,D,1,47.1,0.0,212.0,43.34660297239915,9985.2,7943.575000000001,389.1
2020,36 RUE POULET,22,75.0,54580.0,2480.909090909091,751187017,Paris,48.887991,2.351067,0.9758981818181818,75118_7770_00036,E,1,46.9,0.0,240.0,52.897848420236485,11256.0,8775.090909090908,353.7
2024,16 RUE EDMOND ROGER,102,75.0,184328.0,1807.137254901961,751155904,Paris,48.845245,2.289536,0.9733281818181818,75115_3132_00016,E,1,42.0,0.0,282.0,43.027077497665736,11844.0,10036.862745098038,555.4
2019,30 AVENUE SECRETAN,22,75.0,78024.0,3546.5454545454545,751197301,Paris,48.88142,2.37255,0.9789772727272726,75119_8896_00030,G,1,33.7,100.0,244.5,105.23873752360399,8239.650000000001,4693.104545454547,132.3
2020,11 RUE QUINAULT,37,75.0,96090.0,2597.027027027027,751155810,Paris,48.844178,2.298507,0.9730681818181818,75115_7968_00011,F,1,49.6,100.0,192.0,52.35941586748039,9523.2,6926.172972972974,266.7
2019,53 RUE SEDAINE,27,75.0,82547.0,3057.296296296296,751114315,Paris,48.857438,2.37567,0.9787045454545454,75111_8901_00053,G,1,21.8,100.0,260.0,140.24294937138973,5668.0,2610.703703703704,85.4
2021,17 RUE PIERRE LEROUX,26,75.0,77948.0,2998.0,751072701,Paris,48.849004,2.319306,0.9697636363636364,75107_7451_00017,E,1,21.3,100.0,170.0,140.7511737089202,3621.0,623.0,20.8
2019,52 BOULEVARD SERURIER,93,75.0,170273.0,1830.89247311828,751197512,Paris,48.879822,2.399477,0.9820127272727271,75119_8939_00052,E,1,56.0,0.0,253.0,32.69450844854071,14168.0,12337.10752688172,673.8
2020,25 RUE RAMEY,12,75.0,37495.0,3124.583333333333,751187009,Paris,48.88842,2.346668,0.9788090909090909,75118_8014_00025,G,1,23.0,100.0,345.3,135.8514492753623,7941.900000000001,4817.3166666666675,154.2
2024,83 AVENUE EMILE ZOLA,21,75.0,46774.0,2227.333333333333,751155906,Paris,48.84672,2.287415,0.9826190909090908,75115_3266_00083,F,1,52.5,0.0,390.6,42.42539682539682,20506.5,18279.166666666668,820.7
2020,23 AVENUE RAPP,15,75.0,48777.0,3251.8,751072809,Paris,48.859796,2.301099,0.9698790909090907,75107_8041_00023,E,1,151.3,0.0,250.0,21.49239920687376,37825.0,34573.2,1063.2
2019,30 AVENUE SIMON BOLIVAR,43,75.0,130343.0,3031.2325581395344,751197603,Paris,48.874841,2.382995,0.9816172727272728,75119_8978_00030,E,1,33.5,100.0,138.0,90.48455397431447,4623.0,1591.7674418604656,52.5
2020,156 RUE RAYMOND LOSSERAND,317,75.0,595454.0,1878.403785488959,751145609,Paris,48.830587,2.311338,0.98294,75114_8061_00156,D,1,58.0,0.0,187.0,32.38627216360274,10846.0,8967.59621451104,477.4
2024,22 RUE EUGENE JUMIN,49,75.0,137204.0,2800.081632653061,751197521,Paris,48.88767,2.392381,0.9746681818181818,75119_3417_00022,E,1,36.1,100.0,160.0,77.56458816213465,5776.0,2975.918367346939,106.3
2021,36 RUE POULET,22,75.0,54554.0,2479.7272727272725,751187017,Paris,48.887991,2.351067,0.9758981818181818,75118_7770_00036,E,1,46.9,0.0,240.0,52.87264973832138,11256.0,8776.272727272728,353.9
2024,32 RUE EUGENE SUE,13,75.0,30471.0,2343.923076923077,751187014,Paris,48.89146,2.34833,0.9751381818181816,75118_3440_00032,E,1,43.6,100.0,162.0,53.75970359915314,7063.2,4719.276923076923,201.3
2020,62 RUE REGNAULT,93,75.0,241870.0,2600.7526881720432,751135012,Paris,48.823907,2.373686,0.9810263636363636,75113_8100_00062,E,8,40.0,0.0,237.5,65.01881720430109,9500.0,6899.247311827957,265.3
2021,11 RUE QUINAULT,36,75.0,103513.0,2875.3611111111118,751155810,Paris,48.844178,2.298507,0.9730681818181818,75115_7968_00011,F,1,49.6,100.0,192.0,57.970990143369185,9523.2,6647.838888888889,231.2
2019,1 AVENUE TAILLADE,14,75.0,32025.0,2287.5,751207714,Paris,48.874874,2.393804,0.9692781818181816,75120_9146_00001,E,1,55.0,100.0,157.0,41.59090909090909,8635.0,6347.5,277.5
2024,13 BOULEVARD EXELMANS,27,75.0,28492.0,1055.2592592592594,751166102,Paris,48.840123,2.265866,0.9808881818181818,75116_3465_00013,C,1,,0.0,137.0,,,,
2020,5 RUE RENE BOULANGER,17,75.0,38465.0,2262.6470588235293,751103905,Paris,48.869059,2.358165,0.9737381818181818,75110_8143_00005,C,1,76.1,0.0,120.0,29.73255005024349,9132.0,6869.35294117647,303.6
2021,25 RUE RAMEY,12,75.0,41670.0,3472.5,751187009,Paris,48.88842,2.346668,0.9788090909090909,75118_8014_00025,G,1,23.0,100.0,345.3,150.97826086956522,7941.900000000001,4469.400000000001,128.7
2021,23 AVENUE RAPP,13,75.0,51776.0,3982.769230769231,751072809,Paris,48.859796,2.301099,0.9698790909090907,75107_8041_00023,E,1,151.3,0.0,250.0,26.32365651532869,37825.0,33842.230769230766,849.7
2024,6 PLACE FELIX EBOUE,67,75.0,185478.0,2768.3283582089557,751124610,Paris,48.839187,2.395656,0.9705536363636365,75112_3551_00006,D,1,17.5,100.0,150.4,158.1901918976546,2632.0,-136.3283582089557,-4.9
2020,24 RUE RICHER,48,75.0,132893.0,2768.6041666666665,751093503,Paris,48.874087,2.345838,0.9719454545454544,75109_8218_00024,E,1,63.5,100.0,148.0,43.6000656167979,9398.0,6629.395833333334,239.4
2021,156 RUE RAYMOND LOSSERAND,317,75.0,546608.0,1724.3154574132493,751145609,Paris,48.830587,2.311338,0.98294,75114_8061_00156,D,1,58.0,0.0,187.0,29.729576851952576,10846.0,9121.68454258675,529.0
2020,20 RUE ROBERT FLEURY,16,75.0,55039.0,3439.9375,751155810,Paris,48.843661,2.300879,0.9744418181818182,75115_8258_00020,F,1,46.1,100.0,217.0,74.61903470715835,10003.7,6563.762500000001,190.8
2020,10 PASSAGE ROCHEBRUNE,17,75.0,47189.0,2775.823529411765,751114204,Paris,48.861927,2.379921,0.9702672727272726,75111_8285_00010,E,1,30.5,100.0,178.0,91.01060752169721,5429.0,2653.176470588235,95.6
2019,1 RUE TROYON,12,75.0,42892.0,3574.333333333333,751176501,Paris,48.875542,2.295808,0.9726490909090908,75117_9479_00001,F,1,53.5,100.0,186.0,66.80996884735202,9951.0,6376.666666666667,178.4
2019,73 RUE TRUFFAUT,16,75.0,35371.0,2210.6875,751176712,Paris,48.887506,2.318652,0.9800472727272728,75117_9487_00073,E,1,56.7,0.0,249.9,38.989197530864196,14169.330000000002,11958.642500000002,540.9
2024,5 VILLA FLORE,17,75.0,49789.0,2928.764705882353,751166119,Paris,48.849973,2.266176,0.96801,75116_3678_00005,F,1,25.7,0.0,334.0,113.95971618219274,8583.8,5655.035294117646,193.1
2021,62 RUE REGNAULT,93,75.0,237462.0,2553.3548387096776,751135012,Paris,48.823907,2.373686,0.9810263636363636,75113_8100_00062,E,8,40.0,0.0,237.5,63.83387096774194,9500.0,6946.645161290322,272.1
2024,5 RUE FONDARY,17,75.0,52835.0,3107.9411764705883,751155910,Paris,48.848824,2.2915,0.9809372727272728,75115_3705_00005,D,1,30.0,100.0,131.0,103.59803921568627,3930.0,822.0588235294117,26.5
2024,20 PASSAGE FOUBERT,48,75.0,49058.0,1022.0416666666666,751135112,Paris,48.82491,2.35323,0.9736745454545456,75113_3755_00020,D,1,49.1,0.0,172.0,20.815512559402578,8445.2,7423.158333333334,726.3
2021,5 RUE RENE BOULANGER,17,75.0,35447.0,2085.1176470588234,751103905,Paris,48.869059,2.358165,0.9737381818181818,75110_8143_00005,C,1,76.1,0.0,120.0,27.39970626884131,9132.0,7046.882352941177,338.0
2019,72 RUE VASCO DE GAMA,20,75.0,71810.0,3590.5,751155710,Paris,48.835465,2.285078,0.9796290909090908,75115_9607_00072,E,1,37.9,100.0,154.4,94.73614775725594,5851.76,2261.26,63.0
2020,58 RUE SAINT BLAISE,49,75.0,167928.0,3427.1020408163267,751208018,Paris,48.857764,2.407376,0.97999,75120_8503_00058,E,1,34.0,100.0,150.0,100.79711884753902,5100.0,1672.8979591836733,48.8
2021,24 RUE RICHER,47,75.0,135638.0,2885.9148936170213,751093503,Paris,48.874087,2.345838,0.9719454545454544,75109_8218_00024,E,1,63.5,100.0,148.0,45.447478639638135,9398.0,6512.085106382979,225.7
2020,127 RUE SAINT CHARLES,38,75.0,72894.0,1918.2631578947369,751156017,Paris,48.844131,2.283522,0.9848290909090908,75115_8513_00127,F,1,16.8,100.0,231.0,114.18233082706767,3880.8,1962.5368421052633,102.3
2020,93 RUE SAINT CHARLES,13,75.0,32308.0,2485.230769230769,751156016,Paris,48.846212,2.285278,0.9848290909090908,75115_8513_00093,F,1,27.8,100.0,204.0,89.3967902600996,5671.2,3185.9692307692308,128.2
2020,41 RUE SAINT CHARLES,23,75.0,12015.0,522.3913043478261,751155909,Paris,48.849688,2.2883,0.9848290909090908,75115_8513_00041,F,1,11.7,0.0,425.0,44.64882943143813,4972.5,4450.108695652174,851.9
2019,43 BOULEVARD VICTOR,17,75.0,71531.0,4207.705882352941,751155708,Paris,48.833887,2.285966,0.9800509090909092,75115_9743_00043,D,1,79.1,0.0,215.0,53.19476463151633,17006.5,12798.79411764706,304.2
2021,20 RUE ROBERT FLEURY,18,75.0,57171.0,3176.1666666666665,751155810,Paris,48.843661,2.300879,0.9744418181818182,75115_8258_00020,F,1,46.1,100.0,217.0,68.89732465654374,10003.7,6827.533333333335,215.0
2021,10 PASSAGE ROCHEBRUNE,16,75.0,48951.0,3059.4375,751114204,Paris,48.861927,2.379921,0.9702672727272726,75111_8285_00010,E,1,30.5,100.0,178.0,100.30942622950819,5429.0,2369.5625,77.5
2024,135 AVENUE GAMBETTA,19,75.0,32609.0,1716.2631578947369,751207808,Paris,48.868931,2.401799,0.983211818181818,75120_3933_00135,C,1,97.3,0.0,121.0,17.638881376102127,11773.3,10057.036842105263,586.0
2024,68 RUE GAY LUSSAC,20,75.0,33810.0,1690.5,751051906,Paris,48.841961,2.343066,0.9731627272727272,75105_3998_00068,E,1,31.5,100.0,165.0,53.666666666666664,5197.5,3507.0,207.5
2019,17 RUE VITRUVE,106,75.0,124369.0,1173.2924528301887,751208024,Paris,48.857156,2.402904,0.980131818181818,75120_9888_00017,C,1,17.4,0.0,120.0,67.43060073736717,2088.0,914.7075471698113,78.0
2021,58 RUE SAINT BLAISE,51,75.0,171515.0,3363.0392156862745,751208018,Paris,48.857764,2.407376,0.97999,75120_8503_00058,E,1,34.0,100.0,150.0,98.91291810841983,5100.0,1736.9607843137255,51.6
2021,93 RUE SAINT CHARLES,13,75.0,37117.0,2855.153846153846,751156016,Paris,48.846212,2.285278,0.9848290909090908,75115_8513_00093,F,1,27.8,100.0,204.0,102.70337576092972,5671.2,2816.0461538461536,98.6
2021,41 RUE SAINT CHARLES,23,75.0,13074.0,568.4347826086956,751155909,Paris,48.849688,2.2883,0.9848290909090908,75115_8513_00041,F,1,11.7,0.0,425.0,48.584169453734674,4972.5,4404.065217391304,774.8
2019,283 BOULEVARD VOLTAIRE,31,75.0,72873.0,2350.7419354838707,751114402,Paris,48.849354,2.394717,0.9839590909090908,75111_9907_00283,D,1,76.0,0.0,142.0,30.930814940577246,10792.0,8441.258064516129,359.1
2021,127 RUE SAINT CHARLES,37,75.0,83317.0,2251.810810810811,751156017,Paris,48.844131,2.283522,0.9848290909090908,75115_8513_00127,F,1,16.8,100.0,231.0,134.03635778635777,3880.8,1628.9891891891893,72.3
2020,84 RUE SAINT LAZARE,17,75.0,58971.0,3468.8823529411766,751093311,Paris,48.875984,2.329278,0.9750963636363636,75109_8673_00084,E,1,12.2,100.0,217.0,284.33461909353906,2647.3999999999996,-821.4823529411769,-23.7
2020,88 RUE SAINT LOUIS EN L ILE,23,75.0,115569.0,5024.739130434783,751041601,Paris,48.85277,2.35408,0.9711536363636362,75104_8678_00088,E,2,33.45,100.0,206.0,150.2164164554494,6890.700000000001,1865.9608695652178,37.1
2024,7 RUE GERMAIN PILON,29,75.0,110697.0,3817.137931034483,751186902,Paris,48.883241,2.336334,0.9754063636363636,75118_4176_00007,G,1,26.9,100.0,251.0,141.90103832841945,6751.9,2934.762068965517,76.9
2024,6 RUE GOETHE,11,75.0,71775.0,6525.0,751166401,Paris,48.86618,2.298309,0.9708672727272728,75116_4224_00006,D,1,83.0,100.0,102.0,78.6144578313253,8466.0,1941.0,29.7
2024,55 BOULEVARD GOUVION SAINT CYR,24,75.0,48199.0,2008.2916666666667,751176507,Paris,48.881553,2.286001,0.9790527272727272,75117_4252_00055,D,1,61.2,0.0,171.0,32.81522331154684,10465.2,8456.908333333335,421.1
2020,121 RUE SAINT MAUR,44,75.0,158091.0,3592.9772727272725,751114103,Paris,48.866606,2.376398,0.9818554545454544,75111_8699_00121,C,2,24.25,100.0,99.5,148.16401124648547,2412.875,-1180.1022727272725,-32.8
2024,47 RUE GRENETA,40,75.0,114246.0,2856.15,751020802,Paris,48.865351,2.348457,0.9675881818181816,75102_4318_00047,G,1,14.7,100.0,403.0,194.29591836734696,5924.099999999999,3067.9499999999994,107.4
2024,14 RUE GUENOT,32,75.0,88493.0,2765.40625,751114409,Paris,48.851421,2.392273,0.9727672727272726,75111_4370_00014,G,1,23.4,100.0,288.0,118.17975427350429,6739.2,3973.79375,143.7
2024,28 T RUE GUERSANT,120,75.0,187205.0,1560.0416666666667,751176514,Paris,48.881569,2.289407,0.8161312834224598,75117_4376_00028_t,E,1,44.3,0.0,233.0,35.21538750940557,10321.9,8761.858333333334,561.6
2024,6 RUE GUILLAUME BERTRAND,169,75.0,168196.0,995.2426035502958,751114203,Paris,48.863205,2.379747,0.9708354545454544,75111_4390_00006,C,1,44.6,0.0,139.0,22.3148565818452,6199.400000000001,5204.157396449705,522.9
2020,16 PASSAGE SAINT PIERRE AMELOT,14,75.0,29957.0,2139.785714285714,751114209,Paris,48.862813,2.370548,0.9725890909090908,75111_8733_00016,G,1,15.5,100.0,360.0,138.05069124423963,5580.0,3440.214285714286,160.8
2021,84 RUE SAINT LAZARE,17,75.0,69850.0,4108.823529411765,751093311,Paris,48.875984,2.329278,0.9750963636363636,75109_8673_00084,E,1,12.2,100.0,217.0,336.7888138862103,2647.3999999999996,-1461.4235294117652,-35.6
2024,18 RUE GUYTON DE MORVEAU,34,75.0,138620.0,4077.058823529412,751135113,Paris,48.825173,2.347581,0.9745027272727272,75113_4447_00018,E,1,41.1,100.0,144.0,99.19851152139688,5918.400000000001,1841.3411764705884,45.2
2021,88 RUE SAINT LOUIS EN L ILE,23,75.0,102337.0,4449.434782608696,751041601,Paris,48.85277,2.35408,0.9711536363636362,75104_8678_00088,E,2,33.45,100.0,206.0,133.017482290245,6890.700000000001,2441.2652173913048,54.9
2020,24 RUE SAINTE FELICITE,11,75.0,49215.0,4474.090909090909,751155730,Paris,48.838997,2.304194,0.9740290909090908,75115_8557_00024,D,1,28.5,100.0,127.0,156.98564593301435,3619.5,-854.590909090909,-19.1
2024,24 RUE HECTOR MALOT,18,75.0,31451.0,1747.2777777777778,751124808,Paris,48.847067,2.377497,0.97356,75112_4517_00024,E,1,12.5,100.0,239.0,139.78222222222223,2987.5,1240.2222222222222,71.0
2020,20 RUE SARRETTE,16,75.0,39162.0,2447.625,751145509,Paris,48.826764,2.330023,0.9767827272727272,75114_8826_00020,D,1,47.1,0.0,212.0,51.966560509554135,9985.2,7537.575000000001,308.0
2021,121 RUE SAINT MAUR,44,75.0,169144.0,3844.181818181818,751114103,Paris,48.866606,2.376398,0.9818554545454544,75111_8699_00121,C,2,24.25,100.0,99.5,158.52296157450795,2412.875,-1431.306818181818,-37.2
2020,30 AVENUE SECRETAN,22,75.0,79153.0,3597.8636363636365,751197301,Paris,48.88142,2.37255,0.9789772727272726,75119_8896_00030,G,1,33.7,100.0,244.5,106.76153223630968,8239.650000000001,4641.786363636365,129.0
2024,11 RUE HENRY DE BOURNAZEL,67,75.0,112048.0,1672.358208955224,751145601,Paris,48.824921,2.313808,0.9651945454545454,75114_4604_00011,F,1,57.0,0.0,379.0,29.33961770096884,21603.0,19930.641791044774,1191.8
2020,53 RUE SEDAINE,26,75.0,77361.0,2975.423076923077,751114315,Paris,48.857438,2.37567,0.9787045454545454,75111_8901_00053,G,1,21.8,100.0,260.0,136.48729710656318,5668.0,2692.576923076923,90.5
2021,16 PASSAGE SAINT PIERRE AMELOT,16,75.0,40432.0,2527.0,751114209,Paris,48.862813,2.370548,0.9725890909090908,75111_8733_00016,G,1,15.5,100.0,360.0,163.03225806451613,5580.0,3053.0,120.8
2020,52 BOULEVARD SERURIER,94,75.0,169679.0,1805.095744680851,751197512,Paris,48.879822,2.399477,0.9820127272727271,75119_8939_00052,E,1,56.0,0.0,253.0,32.233852583586625,14168.0,12362.904255319148,684.9
2020,30 AVENUE SIMON BOLIVAR,42,75.0,131147.0,3122.5476190476197,751197603,Paris,48.874841,2.382995,0.9816172727272728,75119_8978_00030,E,1,33.5,100.0,138.0,93.21037668798864,4623.0,1500.4523809523803,48.1
2021,24 RUE SAINTE FELICITE,11,75.0,53416.0,4856.0,751155730,Paris,48.838997,2.304194,0.9740290909090908,75115_8557_00024,D,1,28.5,100.0,127.0,170.3859649122807,3619.5,-1236.5,-25.5
2021,20 RUE SARRETTE,17,75.0,39724.0,2336.705882352941,751145509,Paris,48.826764,2.330023,0.9767827272727272,75114_8826_00020,D,1,47.1,0.0,212.0,49.61158985887348,9985.2,7648.49411764706,327.3
2021,30 AVENUE SECRETAN,22,75.0,85550.0,3888.636363636364,751197301,Paris,48.88142,2.37255,0.9789772727272726,75119_8896_00030,G,1,33.7,100.0,244.5,115.38980307526302,8239.650000000001,4351.0136363636375,111.9
2021,53 RUE SEDAINE,24,75.0,76118.0,3171.583333333333,751114315,Paris,48.857438,2.37567,0.9787045454545454,75111_8901_00053,G,1,21.8,100.0,260.0,145.4854740061162,5668.0,2496.416666666667,78.7
2020,1 AVENUE TAILLADE,14,75.0,35915.0,2565.3571428571427,751207714,Paris,48.874874,2.393804,0.9692781818181816,75120_9146_00001,E,1,55.0,100.0,157.0,46.64285714285714,8635.0,6069.642857142857,236.6
2021,52 BOULEVARD SERURIER,86,75.0,156048.0,1814.5116279069769,751197512,Paris,48.879822,2.399477,0.9820127272727271,75119_8939_00052,E,1,56.0,0.0,253.0,32.40199335548173,14168.0,12353.488372093023,680.8
2024,15 RUE JEAN LANTIER,14,75.0,40673.0,2905.214285714286,751010101,Paris,48.858745,2.345606,0.9621999999999998,75101_4905_00015,F,1,45.0,0.0,339.0,64.56031746031746,15255.0,12349.785714285714,425.1
2024,3 B RUE JEAN MARIE JEGO,15,75.0,38758.0,2583.866666666667,751135123,Paris,48.828274,2.351341,0.8517611067193674,75113_4917_00003_b,F,1,36.6,0.0,402.0,70.59744990892531,14713.2,12129.333333333334,469.4
2021,30 AVENUE SIMON BOLIVAR,43,75.0,135349.0,3147.651162790697,751197603,Paris,48.874841,2.382995,0.9816172727272728,75119_8978_00030,E,1,33.5,100.0,138.0,93.95973620270738,4623.0,1475.348837209303,46.9
2024,74 RUE JEAN PIERRE TIMBAUD,10,75.0,32740.000000000004,3274.0000000000005,751114103,Paris,48.867185,2.375745,0.9797945454545454,75111_4939_00074,D,1,30.0,100.0,131.0,109.13333333333335,3930.0,655.9999999999995,20.0
2020,1 RUE TROYON,12,75.0,45042.0,3753.5,751176501,Paris,48.875542,2.295808,0.9726490909090908,75117_9479_00001,F,1,53.5,100.0,186.0,70.1588785046729,9951.0,6197.5,165.1
2020,73 RUE TRUFFAUT,16,75.0,37326.0,2332.875,751176712,Paris,48.887506,2.318652,0.9800472727272728,75117_9487_00073,E,1,56.7,0.0,249.9,41.14417989417989,14169.330000000002,11836.455000000002,507.4
2021,1 AVENUE TAILLADE,13,75.0,35916.0,2762.769230769231,751207714,Paris,48.874874,2.393804,0.9692781818181816,75120_9146_00001,E,1,55.0,100.0,157.0,50.23216783216783,8635.0,5872.2307692307695,212.5
2020,72 RUE VASCO DE GAMA,20,75.0,62453.0,3122.65,751155710,Paris,48.835465,2.285078,0.9796290909090908,75115_9607_00072,E,1,37.9,100.0,154.4,82.39182058047494,5851.76,2729.11,87.4
2024,22 BOULEVARD KELLERMANN,223,75.0,355488.0,1594.1165919282512,751135107,Paris,48.820398,2.356574,0.9808790909090908,75113_5146_00022,E,1,45.8,100.0,256.0,34.80603912507099,11724.8,10130.683408071749,635.5
2020,43 BOULEVARD VICTOR,21,75.0,91239.0,4344.714285714285,751155708,Paris,48.833887,2.285966,0.9800509090909092,75115_9743_00043,D,1,79.1,0.0,215.0,54.926855698031424,17006.5,12661.785714285714,291.4
2022,4 RUE COLLIN,18,92.0,51522.0,2862.333333333333,920620304,Puteaux,48.880536,2.241225,0.9661018181818182,92062_1485_00004,F,1,34.1,100.0,186.0,83.93939393939392,6342.6,3480.2666666666673,121.6
2021,1 RUE TROYON,13,75.0,50047.0,3849.769230769231,751176501,Paris,48.875542,2.295808,0.9726490909090908,75117_9479_00001,F,1,53.5,100.0,186.0,71.95830337886413,9951.0,6101.2307692307695,158.5
2021,73 RUE TRUFFAUT,16,75.0,36790.0,2299.375,751176712,Paris,48.887506,2.318652,0.9800472727272728,75117_9487_00073,E,1,56.7,0.0,249.9,40.55335097001763,14169.330000000002,11869.955000000002,516.2
2021,72 RUE VASCO DE GAMA,19,75.0,61942.0,3260.1052631578946,751155710,Paris,48.835465,2.285078,0.9796290909090908,75115_9607_00072,E,1,37.9,100.0,154.4,86.01860852659352,5851.76,2591.6547368421056,79.5
